id,title,body,category,priority
81e9atd5,Sollecito per canone mensile,"La situazione contabile del contratto quadro risulta ancora irrisolta e sta causando un ritardo nella gestione della pratica. È necessario intervenire rapidamente per risolvere la problematica, consentire la chiusura della posizione e fornire un riscontro al cliente.",Amministrazione,alta
djf7qj3m,Disponibilità articolo packaging personalizzato,Vorrei controllare la giacenza relativa a una fornitura di 50 t-shirt personalizzate prima di procedere con l'commessa.,Commerciale,bassa
jnl971rd,Richiesta rimborso per mese corrente,Chiediamo di valutare il recupero della cifra versata per il canone di febbraio.,Amministrazione,media
9j0jd2xg,Disponibilità articolo packaging personalizzato,Vorrei sapere se una fornitura di 50 t-shirt personalizzate è attualmente disponibile.,Commerciale,bassa
ce2s7d5f,Configurazione modulo stampa,Vorrei conoscere le impostazioni disponibili per gestire un lotto di t-shirt personalizzate.,Tecnico,bassa
xl0qu573,Disguido con richiesta cliente tazze personalizzate,Ci è stato comunicato un errore nei dati forniti per una fornitura destinata a un evento; è necessario intervenire prima di procedere.,Commerciale,alta
ncs9rkzm,Disguido con richiesta cliente agende personalizzate,I dati associati a una fornitura di 50 t-shirt personalizzate non corrispondono a quanto richiesto dal cliente e devono essere controllati.,Commerciale,alta
vg4nb0kn,Disponibilità articolo calendari aziendali,Stiamo valutando un ordine cliente di una serie di borracce col logo del cliente; è disponibile la quantità richiesta?,Commerciale,bassa
yvigyg85,Modifica richiesta gadget personalizzati,È necessario intervenire sulla quantità richiesta per una piccola quantità di prodotti per un cliente prima della lavorazione.,Commerciale,alta
djdztnr2,Configurazione stato della produzione,Desiderei ricevere supporto per impostare la bozza grafica di una commessa.,Tecnico,bassa
x2nykmwr,Comportamento anomalo durante anteprima grafica,La procedura relativa a un lotto di penne personalizzate non produce sempre lo stesso risultato e in alcuni casi impedisce di completare la lavorazione.,Tecnico,alta
6g2ydotg,Sincronizzazione configuratore gadget,L'aggiornamento automatico di una commessa con più articoli avviene con diversi minuti di ritardo.,Tecnico,media
1qwh3cxx,Disponibilità articolo gadget personalizzati,Vorrei sapere se è possibile reperire gadget personalizzati con grafica fornita dal cliente.,Commerciale,bassa
kee8dqry,Pagamento abbonamento annuale in sospeso,Vorrei sapere con urgenza a che punto è il trasferimento dei fondi per la transazione del 15/10.,Amministrazione,alta
v4hqvmpm,Comportamento anomalo durante distinta di produzione,"Durante la gestione della bozza grafica di una commessa, il gestionale restituisce un risultato diverso da quello previsto e impedisce di completare correttamente l'operazione.",Tecnico,alta
7pu25f52,Sollecito per servizio cloud,"È necessario un aggiornamento sulla posizione l'accordo commerciale, che risulta ancora aperta e sta ritardando la conclusione della pratica.",Amministrazione,alta
2e5i1xe8,Modifica ordine portachiavi promozionali,È necessario sostituire alcuni articoli presenti nell'ordine di gadget personalizzati con grafica fornita dal cliente prima dell'avvio della lavorazione.,Commerciale,alta
zf3v5ugt,Documentazione contabile periodo fiscale,Stiamo raccogliendo la documentazione relativa al pagamento ricorrente e vorremmo avere anche il relativo prospetto.,Amministrazione,bassa
o1n9c9ae,Disponibilità articolo prodotti per fiere,Vorrei sapere se articoli promozionali per una campagna aziendale è attualmente disponibile.,Commerciale,bassa
thw9x3vw,Disguido con richiesta cliente etichette adesive,I dati associati a una fornitura di 50 t-shirt personalizzate non corrispondono a quanto richiesto dal cliente e devono essere controllati.,Commerciale,alta
rdb7mab8,Stato ordine portachiavi promozionali,Vorrei avere un riscontro sull'avanzamento dell'ordine un ordine di articoli personalizzati.,Commerciale,media
ntm32e8c,Disguido con richiesta cliente borracce personalizzate,Ci è stato comunicato un errore nei dati forniti per una piccola quantità di prodotti per un cliente; è necessario intervenire prima di procedere.,Commerciale,alta
8pw8nwi9,Sincronizzazione impostazioni macchina,Le modifiche apportate durante la giornata non vengono trasferite correttamente a un ordine ricevuto dal sito.,Tecnico,media
3ze6vj1f,Configurazione modulo stampa,Vorrei verificare le impostazioni disponibili per un ordine di gadget personalizzati.,Tecnico,media
mv9jfdr9,Sincronizzazione esportazione lavorazione,Le modifiche apportate durante la giornata non vengono trasferite correttamente a un ordine di gadget personalizzati.,Tecnico,media
g1joe0ix,Informazioni su prodotto penne promozionali,Vorrei conoscere meglio le caratteristiche di 100 penne con logo aziendale.,Commerciale,bassa
7z3dobi2,Pagamento canone mensile in sospeso,Dopo alcuni giorni non abbiamo ricevuto conferma dell'avvenuta operazione relativa a l'importo convenuto e chiediamo una verifica immediata.,Amministrazione,media
3dvdawkg,Configurazione importazione ordini,Vorrei conoscere la configurazione prevista per una grafica caricata dal cliente.,Tecnico,bassa
vyi2yfj6,Comportamento anomalo durante preparazione commessa,"Utilizzando un lotto di t-shirt personalizzate, l'operazione non viene portata a termine come previsto e il problema continua a ripresentarsi.",Tecnico,alta
lz80az3k,Informazioni su prodotto packaging personalizzato,Potete inviarmi una descrizione più completa di 100 penne con logo aziendale?,Commerciale,bassa
te0lk1r0,Disguido con richiesta cliente articoli per eventi,Il cliente ha segnalato un'incongruenza relativa a gadget personalizzati con grafica fornita dal cliente e richiede un aggiornamento.,Commerciale,media
7r2bgq8x,Modifica materiale richiesto tazze personalizzate,È necessario correggere alcune informazioni presenti nell'ordine di gadget personalizzati con grafica fornita dal cliente prima di procedere.,Commerciale,bassa
0xoq5fsy,Stato richiesta gadget personalizzati,Vorrei sapere a che punto si trova l'ordine relativo a 100 penne con logo aziendale.,Commerciale,media
ivw73uf0,Stato ordine t-shirt personalizzate,Vorrei avere un riscontro sull'avanzamento dell'ordine prodotti con personalizzazione su un lato.,Commerciale,media
7qud33jm,Stato fornitura articoli per eventi,Non ho ricevuto conferma dell'evasione di prodotti destinati a una nuova campagna promozionale; potete effettuare una verifica?,Commerciale,media
xi524qgc,Stato prodotti ordinati articoli per eventi,La commessa relativa a una serie di borracce col logo del cliente risulta ancora in lavorazione?,Commerciale,media
m9ycr6pb,Configurazione impostazioni macchina,Vorrei verificare le impostazioni disponibili per una lavorazione destinata alla stampa.,Tecnico,media
2msah402,Informazioni su prodotto prodotti per fiere,Avrei bisogno di alcune specifiche aggiuntive riguardo a una fornitura composta da più articoli.,Commerciale,bassa
hk21m190,Disguido con richiesta cliente agende personalizzate,Il cliente ha segnalato un'incongruenza relativa a 50 agende con stampa del marchio e richiede un aggiornamento.,Commerciale,media
tm0do3mp,Comportamento anomalo durante gestione ordini,La procedura relativa a una commessa con più articoli non produce sempre lo stesso risultato e in alcuni casi impedisce di completare la lavorazione.,Tecnico,alta
xlhn1jqd,Documentazione contabile fornitura materiali,Stiamo raccogliendo la documentazione relativa alla ricevuta n. 567 e vorremmo avere anche il relativo prospetto.,Amministrazione,bassa
43vazfj8,Configurazione esportazione lavorazione,Vorrei verificare le impostazioni disponibili per la configurazione di una nuova lavorazione.,Tecnico,media
xfu1sog3,Comportamento anomalo durante gestione ordini,"Quando provo a elaborare un ordine ricevuto dal sito, il sistema interrompe la procedura senza completare l'operazione.",Tecnico,alta
vjld6e6k,Sollecito per licenza software,La pratica indicata come la fornitura di dicembre non risulta ancora definita e sta ritardando la chiusura della posizione.,Amministrazione,alta
0bjwkqrs,Richiesta preventivo per gadget aziendali,"Vorrei ricevere una quotazione per gadget personalizzati con grafica fornita dal cliente, indicando anche i costi della personalizzazione.",Commerciale,media
f9qdc696,Richiesta fattura per Q1 2024,Potete verificare se è stata emessa la fattura relativa alla posizione cliente CLI-789. Potete fornirla in formato pdf?,Amministrazione,media
5m6s4b2v,Funzionalità generazione etichette non operativa,"Durante la gestione di una commessa con più articoli, il comando selezionato non produce alcun risultato.",Tecnico,media
c59oxw22,Configurazione esportazione lavorazione,Desiderei ricevere supporto per impostare una commessa con più articoli.,Tecnico,bassa
edxdae1e,Funzionalità gestione ordini non operativa,La funzione relativa a una lavorazione destinata alla stampa non completa l'operazione richiesta.,Tecnico,media
bj6eyu58,Sollecito per quota associativa,La posizione relativa al canone di febbraio è ancora in sospeso e sta ritardando la gestione della pratica. È necessario un intervento per poter procedere con la chiusura.,Amministrazione,alta
v6elra00,Funzionalità catalogo prodotti non operativa,La funzione relativa a una serie di articoli con la stessa grafica non completa l'operazione richiesta.,Tecnico,media
q80mh6p0,Configurazione gestione clienti,Potrei avere delle indicazioni per configurare un file col logo del cliente.,Tecnico,bassa
rabd2142,Sincronizzazione scheda prodotto,L'aggiornamento automatico di una lavorazione per incisione avviene con diversi minuti di ritardo.,Tecnico,media
4ybp1lcx,Comportamento anomalo durante gestione clienti,"Il problema compare durante un ordine di gadget personalizzati, anche dopo aver ripetuto la procedura, impedendo il completamento dell'operazione.",Tecnico,alta
wz05hl03,Documentazione contabile contratto di manutenzione,Vorrei consultare la documentazione relativa al compenso consulenza.,Amministrazione,bassa
e959mt32,Richiesta rimborso per contratto di manutenzione,È necessario annullare l'addebito associato alla transazione del 15/10?,Amministrazione,media
oou7ekv8,Stato ordine cliente packaging personalizzato,Vorrei sapere se ci sono aggiornamenti riguardo alla spedizione di 50 agende con stampa del marchio.,Commerciale,media
3g76sgfj,Comportamento anomalo durante caricamento file,"Quando provo a elaborare un lotto di t-shirt personalizzate, il sistema interrompe la procedura senza completare l'operazione.",Tecnico,alta
tu6wt55n,Richiesta preventivo per prodotti per fiere,"Avremmo bisogno di una quotazione aggiornata per 100 penne con logo aziendale, comprese eventuali spese aggiuntive.",Commerciale,media
cfh4wxzb,Documentazione amministrativa prestazione professionale,Sarei interessato al prospetto contabile relativo a l'ordine ORD-2024-001.,Amministrazione,bassa
xr6r490z,Disguido con richiesta cliente materiale promozionale,Abbiamo ricevuto una segnalazione riguardo a prodotti con personalizzazione su un lato; il cliente è ancora in attesa di un riscontro e la problematica sta causando un ritardo nelle attività previste. È necessario intervenire prima di poter procedere.,Commerciale,alta
4epytvvp,Funzionalità esportazione lavorazione non operativa,"Il modulo dedicato a un ordine di gadget personalizzati consente di iniziare la procedura, ma non di completarla.",Tecnico,media
v7enl05s,Disguido con richiesta cliente prodotti per fiere,Abbiamo ricevuto una segnalazione riguardo a prodotti con personalizzazione su un lato; il cliente è ancora in attesa di un riscontro e la problematica sta causando un ritardo nelle attività previste. È necessario intervenire prima di poter procedere.,Commerciale,alta
5291pttt,Richiesta preventivo per articoli per eventi,"Avrei bisogno di un preventivo per articoli promozionali per una campagna aziendale, comprensivo delle lavorazioni richieste.",Commerciale,media
8esux55n,Documentazione amministrativa fornitura materiali,Vorrei consultare il dettaglio delle operazioni riguardanti il servizio premium.,Amministrazione,bassa
oim62u20,Richiesta fattura per mese corrente,"Potete controllare la disponibilità del documento il compenso consulenza, nel nostro sistema non è presente.",Amministrazione,bassa
zasvztx6,Pagamento servizio premium in sospeso,Non troviamo ancora evidenza dell'operazione associata alla fornitura di dicembre.,Commerciale,alta
pl1c9bdw,Pagamento Q1 2024 in sospeso,Il saldo relativo a gennaio 2024 non risulta ancora aggiornato e la situazione sta ritardando la chiusura della posizione. È necessario verificare la pratica e fornire un riscontro.,Amministrazione,media
sxgs8kks,Sollecito per Q1 2024,Segnaliamo che la posizione il servizio di supporto non risulta ancora chiusa e chiediamo un intervento.,Amministrazione,alta
g6v6itc5,Funzionalità caricamento file non operativa,La procedura per la configurazione di una nuova lavorazione rimane in attesa senza arrivare alla conclusione.,Tecnico,media
go12koou,Richiesta fattura per anno contabile,Potete controllare se la fattura la rata semestrale è stata emessa?,Amministrazione,media
ymas3bjm,Comportamento anomalo durante stato della produzione,Ho notato un comportamento anomalo in un file col logo del cliente che sta impedendo di completare la lavorazione.,Tecnico,alta
747wx2yo,Modifica articoli richiesti gadget aziendali,Chiedo di verificare se possiamo ancora intervenire sull'ordine relativo a prodotti destinati a una nuova campagna promozionale.,Commerciale,media
blpfrq3l,Richiesta preventivo per penne promozionali,Ci interessa valutare una fornitura di 50 t-shirt personalizzate; sarebbe possibile ricevere un'offerta dettagliata?,Commerciale,media
5657psfg,Pagamento rinnovo servizi in sospeso,"Vorrei verificare lo stato del pagamento non contabilizzato relativo alla transazione del 15/10, che risulta ancora in elaborazione.",Amministrazione,media
fl6tnrit,Documentazione contabile fornitura materiali,È possibile ottenere il prospetto delle movimentazioni della fattura n. 567?,Commerciale,bassa
5r13r1cs,Documentazione contabile licenza software,Vorrei recuperare i documenti collegati alla fattura n. 567.,Amministrazione,bassa
e1wgnz70,Richiesta rimborso per servizio premium,È necessario annullare l'addebito associato a l'importo convenuto?,Amministrazione,media
oxyf5h73,Comportamento anomalo durante archivio grafiche,"Utilizzando una serie di articoli con la stessa grafica, l'operazione non viene portata a termine come previsto e il problema continua a ripresentarsi.",Tecnico,alta
g6uslck4,Funzionalità gestione ordini non operativa,La procedura per un ordine ricevuto dal sito rimane in attesa senza arrivare alla conclusione.,Tecnico,media
pf2gyvvo,Richiesta preventivo per borracce personalizzate,"Avremmo bisogno di una quotazione aggiornata per articoli promozionali per una campagna aziendale, comprese eventuali spese aggiuntive.",Commerciale,media
vn78raq3,Richiesta di supporto per scheda prodotto,Sto configurando una nuova commessa e avrei bisogno di qualche informazione relativa a un lotto di penne personalizzate.,Commerciale,bassa
vl35bnzw,Sollecito per quota associativa,La posizione relativa al pagamento ricorrente è ancora in sospeso e sta ritardando la gestione della pratica. È necessario un intervento per poter procedere con la chiusura.,Amministrazione,alta
ir8ym64f,Sincronizzazione stato della produzione,Per visualizzare i dati aggiornati relativi a un ordine di gadget personalizzati devo ricaricare manualmente la pagina.,Tecnico,media
8v826yhf,Sollecito per periodo fiscale,"La situazione contabile di l'accordo commerciale risulta ancora irrisolta e sta causando un ritardo nella gestione della pratica. È necessario intervenire rapidamente per risolvere la problematica, consentire la chiusura della posizione e fornire un riscontro al cliente.",Amministrazione,alta
23kf5nvg,Disguido con richiesta cliente penne promozionali,La conferma ricevuta dal cliente non coincide coi dati relativi a articoli promozionali per una campagna aziendale; è necessario un controllo prima di procedere.,Commerciale,alta
mi91v6cc,Informazioni su prodotto materiale promozionale,Vorrei avere qualche dettaglio in più su una serie di borracce col logo del cliente prima di formulare una proposta.,Commerciale,bassa
ony45ogy,Richiesta preventivo per materiale promozionale,"Avrei bisogno di un preventivo per prodotti destinati a una nuova campagna promozionale, comprensivo delle lavorazioni richieste.",Commerciale,media
cfg0wpu2,Richiesta preventivo per t-shirt personalizzate,"Avremmo bisogno di una quotazione aggiornata per prodotti con personalizzazione su un lato, comprese eventuali spese aggiuntive.",Commerciale,media
c82wy3b4,Richiesta preventivo per articoli per eventi,"Vorrei ricevere una quotazione per una piccola quantità di prodotti per un cliente, indicando anche i costi della personalizzazione.",Commerciale,media
g5lmnmyq,Richiesta rimborso per servizio cloud,Vorrei richiedere la restituzione della somma versata per l'accordo commerciale in quanto il servizio non è stato fornito come concordato.,Amministrazione,media
cru467kv,Funzionalità catalogo prodotti non operativa,"Ho provato più volte a eseguire alcuni articoli destinati alla produzione, ma il sistema non completa la richiesta.",Tecnico,media
t4vhti7g,Comportamento anomalo durante importazione ordini,"Durante la lavorazione di una commessa con più articoli, alcune informazioni vengono visualizzate in modo non corretto e compromettono la procedura.",Tecnico,bassa
1b9ichmj,Richiesta rimborso per Q1 2024,È necessario annullare l'addebito associato al contratto quadro?,Amministrazione,media
uf4r73xj,Informazioni su prodotto articoli per eventi,Potete inviarmi una descrizione più completa di una fornitura composta da più articoli?,Commerciale,bassa
bl09kx9o,Modifica materiale richiesto borse e shopper,È necessario modificare alcuni dettagli dell'ordine relativo a un lotto di portachiavi con incisione prima di procedere con l'evasione.,Commerciale,alta
vt1b9stn,Informazioni su prodotto penne promozionali,Quali sono le principali caratteristiche di una fornitura destinata a un evento e le relative opzioni di personalizzazione?,Commerciale,bassa
9dw0augx,Informazioni su prodotto penne promozionali,Vorrei avere qualche dettaglio in più su 200 shopper con stampa a colori prima di formulare una proposta.,Commerciale,bassa
ingzwtz7,Sollecito per trimestre chiuso,È passato più di un mese dalla scadenza del compenso consulenza e non abbiamo ancora ricevuto riscontro.,Amministrazione,media
k2x4gq23,Pagamento servizio premium in sospeso,La somma destinata alla transazione del 15/10 non è ancora stata contabilizzata e chiediamo un riscontro.,Amministrazione,alta
mi5eqzng,Disguido con richiesta cliente t-shirt personalizzate,La richiesta del cliente relativa a prodotti con personalizzazione su un lato presenta informazioni non corrette che impediscono di procedere con la lavorazione e devono essere risolte prima di procedere.,Commerciale,bassa
mb888aid,Documentazione contabile contratto di manutenzione,Ci servirebbe il materiale contabile relativo a l'importo convenuto.,Amministrazione,bassa
32iu7dr2,Stato ordine cliente articoli per eventi,Vorrei sapere se ci sono aggiornamenti riguardo alla spedizione di una fornitura composta da più articoli.,Commerciale,media
xoqmi04g,Sincronizzazione gestione ordini,Per visualizzare i dati aggiornati relativi a un ordine di gadget personalizzati devo ricaricare manualmente la pagina.,Tecnico,media
czywtn7x,Richiesta preventivo per agende personalizzate,Potete preparare un'offerta relativa a una fornitura di 50 t-shirt personalizzate? Stiamo valutando diverse alternative.,Commerciale,media
c6sk7l5i,Disponibilità articolo borracce personalizzate,Abbiamo ricevuto una richiesta per una serie di borracce col logo del cliente; potete verificare la disponibilità?,Commerciale,media
re5swt16,Comportamento anomalo durante importazione ordini,La procedura relativa alla bozza grafica di una commessa non produce sempre lo stesso risultato e in alcuni casi impedisce di completare la lavorazione.,Tecnico,alta
93qeihf1,Richiesta fattura per servizio cloud,Nei nostri archivi non compare il documento il contratto quadro.,Amministrazione,media
9u85mv7w,Modifica ordine etichette adesive,È necessario rettificare alcune voci della richiesta riguardante materiale promozionale per una fiera per evitare problemi nell'evasione.,Commerciale,alta
yk6g0g89,Comportamento anomalo durante archivio grafiche,"Utilizzando un ordine ricevuto dal sito, l'operazione non viene portata a termine come previsto e il problema continua a ripresentarsi.",Tecnico,alta
p6ox15to,Disguido con richiesta cliente gadget personalizzati,I dati associati a un lotto di portachiavi con incisione non corrispondono a quanto richiesto dal cliente e devono essere controllati.,Commerciale,alta
tzq8m0lt,Pagamento canone mensile in sospeso,La disposizione effettuata per la transazione del 15/10 non presenta ancora un esito.,Amministrazione,alta
qj07vi3k,Sollecito per Q1 2024,Vorremmo ricevere quanto prima un aggiornamento sulla pendenza relativa a l'importo convenuto.,Amministrazione,alta
3kqe3x8y,Informazioni su prodotto tazze personalizzate,È possibile ricevere la scheda del prodotto relativa a un lotto di gadget per un evento aziendale?,Commerciale,bassa
82a7orgg,Sincronizzazione archivio grafiche,La sincronizzazione di una serie di articoli con la stessa grafica non avviene subito dopo la modifica dell'ordine.,Tecnico,media
or23u50l,Sollecito per quota associativa,"Non abbiamo ancora ricevuto riscontro in merito al servizio di supporto e la posizione rimane aperta, impedendo di completare la relativa gestione.",Amministrazione,alta
zieovcs8,Richiesta di supporto per anteprima grafica,Sto configurando una nuova commessa e avrei bisogno di qualche informazione relativa a un lotto di penne personalizzate.,Tecnico,bassa
ffh4num2,Modifica richiesta di fornitura t-shirt personalizzate,È necessario correggere alcune informazioni presenti nell'ordine di prodotti con personalizzazione su un lato prima di procedere.,Commerciale,bassa
06drm91f,Comportamento anomalo durante distinta di produzione,"Quando provo a elaborare una grafica caricata dal cliente, il sistema interrompe la procedura senza completare l'operazione.",Tecnico,alta
5a9hc1ru,Richiesta rimborso per trimestre chiuso,Chiediamo di valutare il recupero della cifra versata per la rendiconto n. 567.,Amministrazione,media
440sm6eg,Funzionalità catalogo prodotti non operativa,"Ho provato più volte a eseguire una serie di articoli con la stessa grafica, ma il sistema non completa la richiesta.",Tecnico,media
xs3w8fz6,Richiesta preventivo per t-shirt personalizzate,Vorrei conoscere il costo complessivo di un richiesta di articoli personalizzati prima di confermare la richiesta.,Commerciale,media
328tdjci,Sollecito per trimestre chiuso,"È necessario un aggiornamento sulla posizione il canone di febbraio, che risulta ancora aperta e sta ritardando la conclusione della pratica.",Amministrazione,alta
6yh06q85,Comportamento anomalo durante gestione clienti,Il sistema gestisce in maniera irregolare una lavorazione destinata alla stampa e in alcuni casi interrompe il processo.,Tecnico,alta
o88p8tsi,Configurazione stato della produzione,Potrei avere delle indicazioni per configurare alcuni articoli destinati alla produzione.,Tecnico,bassa
d5aq84l8,Richiesta rimborso per servizio cloud,"Considerato il mancato servizio il canone di febbraio, chiediamo di stornare la somma versata.",Amministrazione,media
m1ixk9xx,Disponibilità articolo abbigliamento personalizzato,Vorrei controllare la giacenza relativa a 200 shopper con stampa a colori prima di procedere con l'ordine.,Commerciale,bassa
lemj6z1f,Richiesta rimborso per contratto di manutenzione,Vorrei ottenere un conguaglio per la prestazione relativa al servizio di supporto.,Amministrazione,media
8ytrm5am,Documentazione contabile anno contabile,Potete fornire i documenti relativi al pagamento ricorrente?,Amministrazione,bassa
hml9bzuw,Richiesta preventivo per gadget aziendali,"Vorrei ricevere una quotazione per gadget personalizzati con grafica fornita dal cliente, indicando anche i costi della personalizzazione.",Commerciale,media
a1tqr8o5,Configurazione distinta di produzione,Sarei interessato a ricevere alcune informazioni aggiuntive per gestire un file destinato al reparto produttivo.,Tecnico,bassa
0pcy0hso,Sollecito per canone mensile,"La situazione contabile del pagamento ricorrente risulta ancora irrisolta e sta causando un ritardo nella gestione della pratica. È necessario intervenire rapidamente per risolvere la problematica, consentire la chiusura della posizione e fornire un riscontro al cliente.",Amministrazione,alta
8hp8p80q,Comportamento anomalo durante generazione etichette,L'applicazione presenta un comportamento inatteso urgente durante alcuni articoli destinati alla produzione e non consente di completare la procedura.,Tecnico,alta
xenbbz4f,Informazioni su prodotto calendari aziendali,È possibile ricevere la scheda del prodotto relativa a articoli promozionali per una campagna aziendale?,Commerciale,bassa
y15sz6ht,Informazioni su prodotto penne promozionali,È possibile ricevere la scheda del prodotto relativa a una fornitura destinata a un evento?,Commerciale,bassa
1p9jfy45,Richiesta ricevuta per servizio premium,"Potete controllare la disponibilità del documento la posizione cliente CLI-789, nel nostro sistema non è presente.",Amministrazione,media
mnch4ozj,Richiesta nota di credito per rinnovo servizi,Non riesco a reperire il documento fiscale relativo alla posizione cliente CLI-789. Potreste inviarla?,Amministrazione,media
nyh6mr06,Funzionalità anteprima grafica non operativa,"Il sistema registra l'operazione relativa a un lotto di penne personalizzate, ma non la visualizza correttamente.",Tecnico,media
k5bgumc7,Pagamento trimestre chiuso in sospeso,Il trasferimento relativo al canone di febbraio risulta ancora in lavorazione.,Amministrazione,alta
a6amga91,Configurazione modulo stampa,Vorrei verificare le impostazioni disponibili per un ordine di gadget personalizzati.,Tecnico,media
aa3d9z1i,Comportamento anomalo durante esportazione lavorazione,Ho notato un comportamento anomalo in un ordine con quantità elevate che sta impedendo di completare la lavorazione.,Tecnico,alta
o2p9qk52,Sollecito per anno contabile,La pratica indicata come l'ordine ORD-2024-001 non risulta ancora definita e sta ritardando la chiusura della posizione.,Amministrazione,alta
p2cocd7m,Disguido con richiesta cliente calendari aziendali,È emersa una discrepanza nella richiesta di articoli promozionali per una campagna aziendale e la situazione deve essere verificata prima di procedere.,Commerciale,media
k8cxk1hl,Sollecito per quota associativa,"Chiediamo un aggiornamento sul canone di febbraio, che risulta ancora in arretrato.",Amministrazione,alta
9hjq1zr1,Disponibilità articolo borracce personalizzate,È prevista una nuova disponibilità per una fornitura composta da più articoli?,Commerciale,bassa
7x0boocm,Documentazione amministrativa servizio cloud,È possibile avere lo storico delle movimentazioni associate alla transazione del 15/10.,Amministrazione,bassa
apkka2h3,Informazioni su prodotto tazze personalizzate,Vorrei avere qualche dettaglio in più su prodotti destinati a una nuova campagna promozionale prima di formulare una proposta.,Commerciale,bassa
y8kkhus8,Sincronizzazione esportazione lavorazione,L'aggiornamento dei dati di un lotto di t-shirt personalizzate non è immediato e richiede talvolta un refresh.,Tecnico,media
5mb8z0vd,Sincronizzazione esportazione lavorazione,I dati presenti in una lavorazione destinata alla stampa non coincidono con quelli visualizzati nel gestionale.,Tecnico,media
sdmfr55q,Disponibilità articolo gadget aziendali,Sapete indicarmi se articoli promozionali per una campagna aziendale è ordinabile al momento?,Commerciale,bassa
d9kk88y5,Informazioni su prodotto packaging personalizzato,Riuscite a darmi maggiori informazioni sulle caratteristiche di 100 penne con logo aziendale?,Commerciale,bassa
81dyfu6i,Modifica ordine etichette adesive,È necessario modificare alcuni dettagli dell'ordine relativo a una fornitura destinata a un evento prima di procedere con l'evasione.,Commerciale,alta
i4bl8gex,Comportamento anomalo durante configuratore gadget,"Il problema compare durante una lavorazione per incisione, anche dopo aver ripetuto la procedura, impedendo il completamento dell'operazione.",Tecnico,alta
1lr3jnbd,Richiesta preventivo per articoli per eventi,Chiedo una proposta commerciale per prodotti con personalizzazione su un lato da sottoporre al cliente.,Commerciale,media
qq7o2c6s,Stato fornitura packaging personalizzato,Potete controllare se l'ordine di una serie di borracce col logo del cliente è già stato preso in carico?,Commerciale,media
h4q77u7p,Configurazione catalogo prodotti,Desiderei ricevere supporto per impostare una lavorazione per incisione.,Tecnico,bassa
y1xkptvu,Informazioni su prodotto t-shirt personalizzate,Avrei bisogno di alcune specifiche aggiuntive riguardo a prodotti con personalizzazione su un lato.,Commerciale,bassa
xto4jkp6,Sincronizzazione gestione ordini,Alcune informazioni relative a un ordine ricevuto dal sito risultano ancora precedenti rispetto agli ultimi aggiornamenti.,Tecnico,bassa
0b76vpqx,Richiesta fattura per periodo fiscale,"Potete controllare la disponibilità del documento il servizio di supporto, nel nostro sistema non è presente.",Amministrazione,media
r8tiey8q,Sollecito per canone mensile,La pratica indicata come l'importo convenuto non risulta ancora definita e sta ritardando la chiusura della posizione.,Amministrazione,alta
6cadmc7v,Configurazione catalogo prodotti,Vorrei cambiare alcune impostazioni relative a un ordine ricevuto dal sito.,Tecnico,bassa
ureub4ee,Richiesta fattura per trimestre chiuso,Nei nostri archivi non compare il documento la rata semestrale.,Amministrazione,media
kl3fcrg9,Funzionalità preparazione commessa non operativa,La procedura per un ordine ricevuto dal sito rimane in attesa senza arrivare alla conclusione.,Tecnico,media
002klsrq,Configurazione configuratore gadget,Potete indicarmi quali parametri utilizzare per una lavorazione per incisione?,Tecnico,bassa
dj9ho9iv,Richiesta rimborso per servizio cloud,Il servizio gennaio 2024 non corrisponde a quanto ordinato. È possibile ottenere un rimborso?,Amministrazione,media
jw0zz1th,Richiesta rimborso per mese corrente,Il servizio il compenso consulenza non corrisponde a quanto ordinato. È possibile ottenere un rimborso?,Amministrazione,bassa
um75pj6l,Configurazione caricamento file,Vorrei conoscere la configurazione prevista per un ordine ricevuto dal sito.,Tecnico,bassa
jvaxh2uw,Documentazione contabile prestazione professionale,È possibile ottenere il prospetto delle movimentazioni del pagamento ricorrente?,Amministrazione,bassa
mso524f6,Disponibilità articolo borracce personalizzate,Vorrei sapere se è possibile reperire 100 penne con logo aziendale.,Commerciale,bassa
suv2f22v,Documentazione contabile fornitura materiali,Vorrei consultare la documentazione relativa a l'ordine ORD-2024-001.,Commerciale,bassa
vu01bssj,Comportamento anomalo durante impostazioni macchina,"Durante la gestione di un ordine con quantità elevate, il gestionale restituisce un risultato diverso da quello previsto e impedisce di completare correttamente l'operazione.",Tecnico,alta
yg47u5d5,Documentazione amministrativa anno contabile,Potete fornire il riepilogo delle operazioni effettuate per l'accordo commerciale?,Amministrazione,bassa
bek7s8rb,Funzionalità impostazioni macchina non operativa,"Il sistema registra l'operazione relativa alla bozza grafica di una commessa, ma non la visualizza correttamente.",Tecnico,media
snl45dd3,Richiesta fattura per servizio cloud,Non riesco a reperire il documento fiscale relativo a l'ordine ORD-2024-001. Potreste inviarla?,Amministrazione,media
8oa9j6ks,Richiesta distinta per periodo fiscale,Avrei necessità di ricevere copia della documentazione l'ordine ORD-2024-001. Sarebbe possibile riceverla?,Amministrazione,bassa
hnyt6va2,Stato ordine gadget personalizzati,Potete verificare lo stato della fornitura di prodotti destinati a una nuova campagna promozionale?,Commerciale,media
hbiidr3l,Pagamento canone mensile in sospeso,Vorrei sapere con urgenza a che punto è il trasferimento dei fondi per l'ordine ORD-2024-001.,Amministrazione,alta
